Synthesizable,material_id,formula,crystal_system,Space Group Symbol,Space Group Number,Sites,energy_above_hull,formation_energy,predicted_stable,Volume,density,band_gap,Is Gap Direct,is_metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
True,mp-1097867,LiMn2O4,Triclinic,P1,1,42,0.005044150714286,-2.063062192027915,False,448.98572948876887,4.012375051234392,0.3867,False,False,FM,42.0027427,,,,,,,,,,,,,,,
True,mp-1176656,LiMn2O4,Triclinic,P-1,2,14,0.045545720714286,-2.022560622027914,False,149.57150409421112,4.01480025728763,1.052299999999999,False,False,AFM,2.2e-06,,,,,,,,,,,,,,,
False,mp-1199729,LiMn2O4,Orthorhombic,Fddd,70,126,0.018827985396825,-2.049278357345376,False,1344.4493211348995,4.019859531425769,0.0,False,True,FM,126.0000037,,,,,,,,,,,,,,,
True,mp-1272804,LiMn2O4,Orthorhombic,Imma,74,14,0.0,-2.0681063427422,True,148.65876347556787,4.039450477596829,0.426899999999999,False,False,FM,13.9997267,,,,,,,,,,,,,,,
False,mp-22584,LiMn2O4,Cubic,Fd-3m,227,42,0.044978433571428,-2.023127909170771,False,393.47630577070015,4.578418351855831,0.0,False,True,FM,29.9809722,,,,,,,,,,,,,,,
True,mp-641353,LiMn2O4,Orthorhombic,Fddd,70,126,0.024073433492064,-2.044032909250137,False,1335.3996743324217,4.047101045449025,0.0,False,True,FM,125.9999965,,,,,,,,,,,,,,,
True,mp-756371,LiMn2O4,Trigonal,R3m,160,14,0.046266695714286,-2.021839647027914,False,146.42919690624228,4.10095613311895,0.3099,False,False,FM,14.0001895,,,,,,,,,,,,,,,
True,mp-757975,LiMn2O4,Monoclinic,C2/c,15,14,0.049512803571428,-2.018593539170772,False,149.79628380378216,4.008775771146165,0.6566000000000001,False,False,FM,14.0001956,,,,,,,,,,,,,,,
True,mp-771290,LiMn2O4,Hexagonal,P6_3mc,186,28,0.027356706428571,-2.040749636313628,False,290.9677313069375,4.127603500381824,0.0785,False,False,FM,28.00091,,,,,,,,,,,,,,,
True,mp-1284451,LiMn3O4,Monoclinic,P2/m,10,16,0.048926755625,-2.047293109640804,False,168.72379332243796,4.640443636507977,0.0,False,True,FiM,18.0005626,,,,,,,,,,,,,,,
True,mp-1291590,LiMn3O4,Triclinic,P-1,2,16,0.049930566875,-2.046289298390805,False,168.44582810942651,4.6481011838534165,0.0,False,True,FiM,2e-07,,,,,,,,,,,,,,,
True,mp-34650,LiMn3O4,Monoclinic,C2/m,12,16,0.047139429375,-2.049080435890804,False,168.65610757892742,4.642305957904246,0.0,False,True,FiM,17.9996325,,,,,,,,,,,,,,,
True,mp-1003637,LiMn3O6,Monoclinic,Cm,8,10,0.029378997508326,-1.968481301712644,False,102.20862543874496,4.350042690634552,0.337099999999999,False,False,FM,10.0005936,,,,,,,,,,,,,,,
True,mp-1176672,LiMn3O6,Monoclinic,Cc,9,40,0.018217079508327,-1.979643219712643,False,441.64470075411936,4.026873939620978,0.5949,False,False,FM,40.0021048,,,,,,,,,,,,,,,
True,mp-753228,LiMn3O6,Monoclinic,C2/m,12,10,0.036078143508325,-1.961782155712644,False,113.59415498708476,3.914038394494576,0.919999999999999,False,False,FM,9.999861,,,,,,,,,,,,,,,
True,mp-763655,LiMn3O6,Triclinic,P1,1,40,0.019893407508326,-1.977966891712644,False,440.26720970653537,4.039473067330886,0.308799999999999,False,False,FM,40.000194,,,,,,,,,,,,,,,
True,mp-1003315,LiMn4O8,Monoclinic,P2_1/c,14,52,0.034245027826923,-1.923153954042882,False,586.66845177497,4.015718995470923,0.1557,False,False,FM,52.0036031,,,,,,,,,,,,,,,
True,mp-1004762,LiMn4O8,Orthorhombic,Cmc2_1,36,26,0.045495789942307,-1.911903191927498,False,273.89630135109053,4.300707300929174,0.0,False,True,FiM,26.0000001,,,,,,,,,,,,,,,
False,mp-1195443,LiMn4O8,Cubic,P2_13,198,52,0.045207331288461,-1.912191650581344,False,581.4895509797306,4.051484058255047,0.0,False,True,FM,52.0037498,,,,,,,,,,,,,,,
True,mp-1281247,LiMn4O8,Monoclinic,Cm,8,13,0.030077929173076,-1.927321052696729,False,145.61514322090346,4.044729816084933,0.178799999999999,False,False,FM,12.9991394,,,,,,,,,,,,,,,
True,mp-35530,LiMn4O8,Cubic,F-43m,216,52,0.048668408403846,-1.908730573465959,False,522.0976291328523,4.512366106218777,0.0,False,True,FM,44.007058,,,,,,,,,,,,,,,
True,mp-752921,LiMn4O8,Monoclinic,C2/m,12,13,0.043138456096154,-1.914260525773651,False,146.5847620449003,4.017975014883592,0.5743,False,False,FM,13.0000021,,,,,,,,,,,,,,,
True,mp-769702,LiMn4O8,Monoclinic,C2/m,12,13,0.03694923301923,-1.920449748850575,False,149.66098085339388,3.935387220507514,0.0,False,True,FM,12.9999321,,,,,,,,,,,,,,,
True,mp-770866,LiMn5O8,Cubic,P4_332,212,56,0.038091442142855,-2.02116634949918,False,585.1692378361189,4.649599722223883,0.0,False,True,FM,79.9998368,,,,,,,,,,,,,,,
True,mp-1176651,LiMn6O12,Triclinic,P1,1,57,0.04545273127631,-1.869355390223836,False,658.662580695323,3.997636993882728,0.375299999999999,False,False,FM,56.996597,,,,,,,,,,,,,,,
True,mp-758753,LiMn6O12,Monoclinic,C2,5,57,0.0491392675921,-1.865668853908046,False,672.3212404506576,3.91642230031127,0.0,False,True,FM,57.0006453,,,,,,,,,,,,,,,
True,mp-1176738,LiMn7O14,Monoclinic,C2/c,15,88,0.043286694397734,-1.858937763811389,False,1011.333215950246,4.04242628517679,0.0,False,True,FM,87.9993324,,,,,,,,,,,,,,,
True,mp-1016165,LiMn8O16,Monoclinic,Pc,7,50,0.02584797543667,-1.866812898671264,False,581.8878050773939,4.009095949696769,0.0,False,True,FM,50.0020865,,,,,,,,,,,,,,,
True,mp-36240,LiMn8O16,Orthorhombic,Pmmn,59,50,0.047369138036671,-1.845291736071264,False,574.5650680284268,4.060191216494742,0.0,False,True,FM,49.9984224,,,,,,,,,,,,,,,
True,mp-1002572,LiMnO2,Orthorhombic,Pnnm,58,16,0.042556031874999,-2.117313932191093,False,152.33653420155892,4.093248672822287,0.9368,False,False,AFM,0.0,,,,,,,,,,,,,,,
True,mp-1004373,LiMnO2,Orthorhombic,Pnma,62,16,0.017628958124999,-2.142241005941093,False,144.76859734879667,4.307227726607941,1.0854,False,False,FM,16.0000011,,,,,,,,,,,,,,,
True,mp-1275540,LiMnO2,Triclinic,P-1,2,32,0.046363431875,-2.113506532191093,False,299.7530056234994,4.160434122392626,0.0,False,True,FM,32.0010508,,,,,,,,,,,,,,,
True,mp-1284778,LiMnO2,Triclinic,P-1,2,32,0.0438812209375,-2.115988743128593,False,300.48265680504693,4.150331490495558,0.0,False,True,FM,32.0030328,,,,,,,,,,,,,,,
True,mp-1288099,LiMnO2,Orthorhombic,Imma,74,16,0.020898541874999,-2.138971422191093,False,149.44041983527868,4.172574709909072,0.0,False,True,AFM,2e-07,,,,,,,,,,,,,,,
True,mp-1303262,LiMnO2,Triclinic,P-1,2,32,0.046531427812499,-2.113338536253593,False,299.1439778953944,4.16890435722509,0.0,False,True,FM,32.000928,,,,,,,,,,,,,,,
True,mp-1311873,LiMnO2,Triclinic,P1,1,32,0.049965399062499,-2.109904565003593,False,301.01428440053974,4.143001503630701,0.802999999999999,False,False,FiM,24.0054884,,,,,,,,,,,,,,,
False,mp-18767,LiMnO2,Orthorhombic,Pmmn,59,8,0.015280235,-2.144589729066092,False,73.66558151360204,4.232311098553819,0.35,False,False,FM,8.0000003,,,,,,,,,,,,,,,
True,mp-2506805,LiMnO2,Monoclinic,C2/c,15,16,0.029270926249999,-2.130599037816093,False,158.1690921698239,3.942308246755185,1.664499999999999,False,False,AFM,0.0,,,,,,,,,,,,,,,
True,mp-25542,LiMnO2,Monoclinic,Cm,8,8,0.02195722,-2.137912744066092,False,79.16496129822029,3.938303677645428,1.4906,False,False,AFM,0.0,,,,,,,,,,,,0.82370079828649,11.39506159790426,6.785762490301127,4.609299107603133
True,mp-2861076,LiMnO2,Orthorhombic,P2_12_12,18,16,0.03998728125,-2.119882682816093,False,152.00074278022612,4.10229124567144,1.9855,False,False,AFM,0.0,,,,,,,,,,,,,,,
True,mp-37620,LiMnO2,Tetragonal,I4_1/amd,141,8,0.014194381249999,-2.145675582816093,False,70.50624272073735,4.421958201011033,0.0,False,True,FM,7.9999996,,,,,,,,,,,,,,,
True,mp-531604,LiMnO2,Monoclinic,Cm,8,80,0.016325155249999,-2.143544808816092,False,778.2470281238267,4.006127192969279,1.268199999999998,False,False,FM,80.0205784,,,,,,,,,,,,,,,
False,mp-556415,LiMnO2,Tetragonal,I4_1/amd,141,16,0.001944805624999,-2.157925158441093,False,146.93689924170033,4.243667313389961,0.0,False,True,FM,16.0000007,,,,,,,,,,,,,,,
True,mp-675370,LiMnO2,Orthorhombic,Pmm2,25,56,0.015345056607142,-2.144524907458949,False,542.5105703452874,4.022833336060233,0.896799999999999,False,False,FM,56.0003766,,,,,,,,,,,,,,,
True,mp-754656,LiMnO2,Monoclinic,C2/m,12,4,0.0,-2.159869964066093,True,36.738538046608326,4.243169091621241,1.150399999999999,False,False,FM,3.999999899999999,,,,,,,,,,,,,,,
True,mp-755562,LiMnO2,Monoclinic,Cc,9,16,0.035489803749999,-2.124380160316093,False,156.4312314658221,3.986105016242326,0.0,False,True,AFM,4.599999999999997e-06,,,,,,,,,,,,2.508949845946726,17.21823682,12.033204926666665,5.185031893333334
True,mp-756475,LiMnO2,Triclinic,P-1,2,40,0.049811869249999,-2.110058094816092,False,380.4014567972079,4.097981916873238,0.5065000000000001,False,False,AFM,5.980000000000002e-05,,,,,,,,,,,,,,,
True,mp-756747,LiMnO2,Triclinic,P-1,2,24,0.032085480833333,-2.127784483232759,False,225.03652601010432,4.156334046066459,0.0,False,True,FM,24.006314,,,,,,,,,,,,,,,
True,mp-779788,LiMnO2,Triclinic,P1,1,48,0.043251827708333,-2.116618136357759,False,452.5783364959385,4.13332631829456,0.0,False,True,FM,48.0014862,,,,,,,,,,,,,,,
